hour,addiction,doom_scrolling,escapism,negative_mood,unhealthy_comparison,rabbit_holes
2024-04-14 00:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 02:00:00+00:00,21.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 03:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 05:00:00+00:00,21.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 07:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 08:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 14:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 15:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 16:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 17:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 18:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 19:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 20:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 21:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-04-15 03:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-04-15 13:00:00+00:00,13.0,0.0,13.0,0.0,0.0,0.0
2024-04-15 18:00:00+00:00,4.0,0.0,4.0,0.0,0.0,0.0
2024-04-15 19:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-04-15 20:00:00+00:00,18.0,0.0,18.0,0.0,0.0,0.0
2024-04-15 21:00:00+00:00,6.0,0.0,6.0,0.0,0.0,0.0
2024-04-16 01:00:00+00:00,12.0,0.0,12.0,0.0,0.0,0.0
2024-04-16 04:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-04-16 05:00:00+00:00,6.0,0.0,6.0,0.0,0.0,0.0
2024-04-16 07:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-04-16 16:00:00+00:00,21.0,0.0,21.0,0.0,0.0,0.0
2024-04-16 17:00:00+00:00,8.0,0.0,8.0,0.0,0.0,0.0
2024-04-16 19:00:00+00:00,10.0,0.0,10.0,0.0,0.0,0.0
2024-04-16 20:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-04-16 21:00:00+00:00,7.0,0.0,7.0,0.0,0.0,0.0
2024-04-17 00:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-04-17 06:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-17 07:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-17 19:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0
2024-04-17 20:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-04-18 03:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-18 04:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-18 05:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-18 14:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-18 19:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-04-18 20:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-18 21:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-18 22:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 00:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 01:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 02:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 11:00:00+00:00,1.0,1.0,0.0,0.0,0.0,0.0
2024-04-19 12:00:00+00:00,44.0,44.0,0.0,0.0,0.0,0.0
2024-04-19 13:00:00+00:00,7.0,7.0,0.0,0.0,0.0,0.0
2024-04-19 14:00:00+00:00,16.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 16:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 18:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 19:00:00+00:00,13.0,0.0,0.0,0.0,0.0,0.0
2024-04-19 23:00:00+00:00,46.0,46.0,0.0,0.0,0.0,0.0
2024-04-20 00:00:00+00:00,15.0,15.0,0.0,0.0,0.0,0.0
2024-04-20 01:00:00+00:00,10.0,0.0,0.0,0.0,0.0,0.0
2024-04-20 05:00:00+00:00,10.0,10.0,0.0,0.0,0.0,0.0
2024-04-20 06:00:00+00:00,26.0,26.0,0.0,0.0,0.0,0.0
2024-04-20 13:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-04-20 14:00:00+00:00,15.0,0.0,0.0,0.0,0.0,0.0
2024-04-20 15:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-20 17:00:00+00:00,9.0,0.0,0.0,0.0,0.0,3.0
2024-04-20 18:00:00+00:00,12.0,0.0,0.0,0.0,0.0,5.0
2024-04-20 19:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-04-20 20:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-20 21:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-20 22:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-20 23:00:00+00:00,21.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 00:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 02:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 03:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 06:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 07:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 08:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 14:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 15:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 18:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 19:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 20:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 21:00:00+00:00,7.0,7.0,0.0,0.0,0.0,0.0
2024-04-21 22:00:00+00:00,29.0,29.0,0.0,0.0,0.0,0.0
2024-04-22 01:00:00+00:00,9.0,0.0,9.0,0.0,0.0,0.0
2024-04-22 02:00:00+00:00,10.0,0.0,10.0,0.0,0.0,0.0
2024-04-22 03:00:00+00:00,6.0,0.0,6.0,0.0,0.0,0.0
2024-04-22 04:00:00+00:00,7.0,0.0,7.0,0.0,0.0,0.0
2024-04-22 11:00:00+00:00,6.0,0.0,6.0,0.0,0.0,0.0
2024-04-22 12:00:00+00:00,5.0,0.0,5.0,0.0,0.0,0.0
2024-04-22 13:00:00+00:00,11.0,0.0,11.0,0.0,0.0,0.0
2024-04-22 14:00:00+00:00,10.0,0.0,10.0,0.0,0.0,0.0
2024-04-22 15:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-04-22 21:00:00+00:00,5.0,0.0,5.0,0.0,0.0,0.0
2024-04-22 22:00:00+00:00,3.0,0.0,3.0,0.0,0.0,0.0
2024-04-23 00:00:00+00:00,5.0,0.0,5.0,0.0,0.0,0.0
2024-04-23 01:00:00+00:00,8.0,0.0,8.0,0.0,0.0,0.0
2024-04-23 02:00:00+00:00,5.0,0.0,5.0,0.0,0.0,0.0
2024-04-23 03:00:00+00:00,4.0,0.0,4.0,0.0,0.0,0.0
2024-04-23 06:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-04-23 07:00:00+00:00,3.0,0.0,3.0,0.0,0.0,0.0
2024-04-23 10:00:00+00:00,6.0,0.0,6.0,0.0,0.0,0.0
2024-04-23 11:00:00+00:00,4.0,0.0,4.0,0.0,0.0,0.0
2024-04-23 14:00:00+00:00,10.0,0.0,10.0,0.0,0.0,0.0
2024-04-23 15:00:00+00:00,3.0,0.0,3.0,0.0,0.0,0.0
2024-04-23 16:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-04-23 17:00:00+00:00,13.0,0.0,13.0,0.0,0.0,0.0
2024-04-23 18:00:00+00:00,7.0,0.0,7.0,0.0,0.0,0.0
2024-04-23 21:00:00+00:00,7.0,0.0,7.0,0.0,0.0,0.0
2024-04-23 22:00:00+00:00,17.0,16.0,17.0,0.0,0.0,0.0
2024-04-23 23:00:00+00:00,10.0,10.0,10.0,0.0,0.0,0.0
2024-04-24 02:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 04:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 05:00:00+00:00,17.0,0.0,0.0,0.0,0.0,2.0
2024-04-24 06:00:00+00:00,14.0,0.0,0.0,0.0,0.0,4.0
2024-04-24 07:00:00+00:00,10.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 08:00:00+00:00,12.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 09:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 10:00:00+00:00,19.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 11:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 18:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 20:00:00+00:00,13.0,0.0,0.0,0.0,0.0,0.0
2024-04-24 21:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-04-25 03:00:00+00:00,3.0,0.0,3.0,0.0,0.0,0.0
2024-04-25 13:00:00+00:00,11.0,0.0,11.0,0.0,0.0,0.0
2024-04-25 16:00:00+00:00,5.0,0.0,5.0,0.0,0.0,0.0
2024-04-25 18:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-04-25 20:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-04-25 22:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-04-26 01:00:00+00:00,39.0,39.0,0.0,0.0,0.0,0.0
2024-04-26 04:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-26 07:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-26 08:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-04-26 09:00:00+00:00,12.0,0.0,0.0,0.0,0.0,0.0
2024-04-26 10:00:00+00:00,12.0,11.0,0.0,0.0,0.0,0.0
2024-04-26 11:00:00+00:00,26.0,26.0,0.0,0.0,0.0,10.0
2024-04-26 12:00:00+00:00,16.0,4.0,0.0,0.0,0.0,0.0
2024-04-26 13:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-04-26 17:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-26 22:00:00+00:00,6.0,2.0,0.0,0.0,0.0,0.0
2024-04-26 23:00:00+00:00,26.0,26.0,0.0,0.0,0.0,0.0
2024-04-27 02:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-04-27 03:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-27 07:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0
2024-04-27 09:00:00+00:00,21.0,0.0,0.0,0.0,0.0,0.0
2024-04-27 10:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-04-27 15:00:00+00:00,13.0,0.0,0.0,0.0,0.0,0.0
2024-04-27 20:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-27 21:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 06:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 07:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 08:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 09:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 10:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 11:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 14:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 19:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 20:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 21:00:00+00:00,10.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 22:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-04-29 02:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-29 03:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-04-29 07:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-29 08:00:00+00:00,9.0,7.0,0.0,0.0,0.0,0.0
2024-04-29 09:00:00+00:00,19.0,19.0,0.0,0.0,0.0,0.0
2024-04-29 10:00:00+00:00,16.0,0.0,0.0,0.0,0.0,8.0
2024-04-29 11:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-29 19:00:00+00:00,27.0,27.0,0.0,0.0,0.0,0.0
2024-04-29 20:00:00+00:00,3.0,3.0,0.0,0.0,0.0,0.0
2024-04-29 21:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-04-29 22:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 00:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 02:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 10:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 11:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 15:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 16:00:00+00:00,18.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 17:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 20:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 21:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 22:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 23:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-01 00:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-05-01 01:00:00+00:00,5.0,0.0,5.0,0.0,0.0,0.0
2024-05-01 02:00:00+00:00,15.0,0.0,15.0,0.0,0.0,0.0
2024-05-01 03:00:00+00:00,4.0,0.0,4.0,0.0,0.0,0.0
2024-05-01 07:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-05-01 11:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-05-01 14:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-05-01 16:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-05-01 19:00:00+00:00,9.0,0.0,9.0,0.0,0.0,0.0
2024-05-01 20:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-05-01 21:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-05-02 01:00:00+00:00,27.0,27.0,0.0,0.0,0.0,0.0
2024-05-02 02:00:00+00:00,3.0,3.0,0.0,0.0,0.0,0.0
2024-05-02 05:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 11:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 13:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 14:00:00+00:00,12.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 15:00:00+00:00,13.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 16:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 17:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 21:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 22:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-02 23:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-05-03 02:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-03 04:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-03 11:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-03 14:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-05-03 16:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-05-03 18:00:00+00:00,10.0,0.0,0.0,0.0,0.0,0.0
2024-05-03 19:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 00:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 01:00:00+00:00,10.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 02:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 03:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 06:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 11:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 12:00:00+00:00,13.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 13:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 14:00:00+00:00,3.0,3.0,0.0,0.0,0.0,0.0
2024-05-04 15:00:00+00:00,23.0,23.0,0.0,0.0,0.0,0.0
2024-05-04 18:00:00+00:00,54.0,54.0,0.0,0.0,0.0,0.0
2024-05-04 19:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 20:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 23:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 00:00:00+00:00,42.0,42.0,0.0,0.0,0.0,0.0
2024-05-05 03:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 04:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 07:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 08:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 09:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 10:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 12:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 13:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 19:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 20:00:00+00:00,15.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 00:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 01:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 02:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 04:00:00+00:00,57.0,57.0,0.0,0.0,0.0,0.0
2024-05-06 07:00:00+00:00,51.0,51.0,0.0,0.0,0.0,0.0
2024-05-06 10:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 11:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 14:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 15:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 16:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 17:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 22:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 23:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 00:00:00+00:00,13.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 07:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 12:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 13:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 14:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 15:00:00+00:00,15.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 16:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 19:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 20:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 22:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 23:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-08 01:00:00+00:00,1.0,0.0,1.0,0.0,0.0,0.0
2024-05-08 02:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-05-08 13:00:00+00:00,3.0,0.0,3.0,0.0,0.0,0.0
2024-05-08 14:00:00+00:00,10.0,0.0,10.0,0.0,0.0,0.0
2024-05-08 15:00:00+00:00,5.0,0.0,5.0,0.0,0.0,0.0
2024-05-08 17:00:00+00:00,2.0,0.0,2.0,0.0,0.0,0.0
2024-05-08 18:00:00+00:00,14.0,0.0,14.0,0.0,0.0,0.0
2024-05-08 19:00:00+00:00,12.0,0.0,12.0,0.0,0.0,0.0
2024-05-09 00:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 01:00:00+00:00,16.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 02:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 03:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 04:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 05:00:00+00:00,8.0,0.0,0.0,0.0,0.0,5.0
2024-05-09 06:00:00+00:00,16.0,0.0,0.0,0.0,0.0,14.0
2024-05-09 07:00:00+00:00,10.0,3.0,0.0,0.0,0.0,6.0
2024-05-09 08:00:00+00:00,40.0,40.0,0.0,0.0,0.0,0.0
2024-05-09 09:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 12:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 13:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 14:00:00+00:00,17.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 15:00:00+00:00,14.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 16:00:00+00:00,10.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 17:00:00+00:00,10.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 21:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 22:00:00+00:00,13.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 23:00:00+00:00,8.0,6.0,0.0,0.0,0.0,0.0
2024-05-10 00:00:00+00:00,47.0,47.0,0.0,0.0,0.0,0.0
2024-05-10 02:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 13:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 16:00:00+00:00,43.0,43.0,0.0,0.0,0.0,0.0
2024-05-10 17:00:00+00:00,3.0,1.0,0.0,0.0,0.0,0.0
2024-05-11 00:00:00+00:00,7.0,6.0,0.0,0.0,0.0,6.0
2024-05-11 01:00:00+00:00,34.0,34.0,0.0,0.0,0.0,0.0
2024-05-11 02:00:00+00:00,1.0,1.0,0.0,0.0,0.0,0.0
2024-05-11 04:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-05-11 05:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-05-11 16:00:00+00:00,8.0,0.0,0.0,0.0,0.0,0.0
2024-05-11 17:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-05-11 19:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-11 22:00:00+00:00,12.0,0.0,0.0,0.0,0.0,0.0
2024-05-11 23:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 02:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 04:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 05:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 14:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 16:00:00+00:00,20.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 07:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 13:00:00+00:00,26.0,26.0,0.0,0.0,0.0,0.0
2024-05-13 16:00:00+00:00,17.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 17:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 21:00:00+00:00,2.0,2.0,0.0,0.0,0.0,0.0
2024-05-13 22:00:00+00:00,45.0,45.0,0.0,0.0,0.0,0.0
2024-05-13 23:00:00+00:00,40.0,40.0,0.0,0.0,0.0,0.0
2024-05-14 00:00:00+00:00,5.0,5.0,0.0,0.0,0.0,0.0
2024-05-14 01:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 02:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 03:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 04:00:00+00:00,19.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 15:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 16:00:00+00:00,28.0,28.0,0.0,0.0,0.0,0.0
2024-05-14 17:00:00+00:00,12.0,12.0,0.0,0.0,0.0,0.0
2024-05-14 19:00:00+00:00,9.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 08:00:00+00:00,5.0,5.0,0.0,0.0,0.0,0.0
2024-05-15 09:00:00+00:00,25.0,25.0,0.0,0.0,0.0,0.0
2024-05-15 11:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 15:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 16:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 17:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 18:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 20:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 23:00:00+00:00,12.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 00:00:00+00:00,5.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 01:00:00+00:00,6.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 02:00:00+00:00,4.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 03:00:00+00:00,47.0,47.0,0.0,0.0,0.0,0.0
2024-05-16 04:00:00+00:00,29.0,29.0,0.0,0.0,0.0,0.0
2024-05-16 13:00:00+00:00,7.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 16:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 17:00:00+00:00,1.0,1.0,0.0,0.0,0.0,0.0
2024-05-16 18:00:00+00:00,26.0,26.0,0.0,0.0,0.0,0.0
2024-05-16 20:00:00+00:00,41.0,41.0,0.0,0.0,0.0,0.0
2024-05-17 00:00:00+00:00,45.0,45.0,0.0,0.0,0.0,9.0
